   1.2026409e+00   2.6718975e+00   1.0000000e+00   3.2862525e+00   1.0000000e+00   3.2859369e+00   1.0000000e+00
   1.2271846e+00   4.0893567e+00   1.0000000e+00   4.3071418e+00   1.0000000e+00   3.2783756e+00   1.0000000e+00
   1.2517283e+00   2.9855465e+00   1.0000000e+00   5.7812366e+00   1.0000000e+00   4.2895804e+00   1.0000000e+00
   1.2762720e+00   4.0292611e+00   1.0000000e+00   3.6500839e+00   1.0000000e+00   4.0095290e+00   1.0000000e+00
   1.3008157e+00   5.1889256e+00   1.0000000e+00   5.1668804e+00   1.0000000e+00   3.4623891e+00   1.0000000e+00
   1.3253594e+00   4.7012940e+00   1.0000000e+00   2.6910735e+00   1.0000000e+00   2.1753787e+00   1.0000000e+00
   1.3499031e+00   3.6968891e+00   1.0000000e+00   5.6803964e+00   1.0000000e+00   2.7406711e+00   1.0000000e+00
   1.3744468e+00   3.8390512e+00   1.0000000e+00   2.7444602e+00   1.0000000e+00   4.5697444e+00   1.0000000e+00
   1.3989905e+00   5.9882344e+00   1.0000000e+00   3.9857166e+00   1.0000000e+00   4.5945725e+00   1.0000000e+00
   1.4235342e+00   3.9809688e+00   1.0000000e+00   3.8249313e+00   1.0000000e+00   2.6838716e+00   1.0000000e+00
   1.4480779e+00   4.5560966e+00   1.0000000e+00   3.1057774e+00   1.0000000e+00   4.3748364e+00   1.0000000e+00
   1.4726216e+00   4.6866406e+00   1.0000000e+00   3.0526102e+00   1.0000000e+00   4.8900074e+00   1.0000000e+00
   1.4971652e+00   5.3938393e+00   1.0000000e+00   5.1153856e+00   1.0000000e+00   3.2937583e+00   1.0000000e+00
   1.5217089e+00   4.7953368e+00   1.0000000e+00   3.1908420e+00   1.0000000e+00   3.5818303e+00   1.0000000e+00
   1.5462526e+00   5.0600969e+00   1.0000000e+00   3.3531650e+00   1.0000000e+00   5.8878899e+00   1.0000000e+00
   1.5707963e+00   5.1326283e+00   1.0000000e+00   5.9393494e+00   1.0000000e+00   3.0567799e+00   1.0000000e+00
   1.5953400e+00   7.6190086e+00   1.0000000e+00   4.9317012e+00   1.0000000e+00   5.3765344e+00   1.0000000e+00
   1.6198837e+00   5.9285716e+00   1.0000000e+00   5.4321866e+00   1.0000000e+00   6.0305627e+00   1.0000000e+00
   1.6444274e+00   4.3015541e+00   1.0000000e+00   4.2767125e+00   1.0000000e+00   3.3867868e+00   1.0000000e+00
   1.6689711e+00   4.0892579e+00   1.0000000e+00   5.1099106e+00   1.0000000e+00   5.1765159e+00   1.0000000e+00
   1.6935148e+00   3.8237228e+00   1.0000000e+00   5.7455041e+00   1.0000000e+00   4.2633252e+00   1.0000000e+00
   1.7180585e+00   7.4137770e+00   1.0000000e+00   5.7411532e+00   1.0000000e+00   5.6636586e+00   1.0000000e+00
   1.7426022e+00   4.8932625e+00   1.0000000e+00   7.5002670e+00   1.0000000e+00   5.2900223e+00   1.0000000e+00
   1.7671459e+00   6.8462566e+00   1.0000000e+00   5.2300386e+00   1.0000000e+00   4.2031875e+00   1.0000000e+00
   1.7916896e+00   6.5333983e+00   1.0000000e+00   5.8496196e+00   1.0000000e+00   6.6175492e+00   1.0000000e+00
   1.8162333e+00   4.6219272e+00   1.0000000e+00   6.9808694e+00   1.0000000e+00   6.7448146e+00   1.0000000e+00
   1.8407769e+00   8.3242914e+00   1.0000000e+00   7.2495233e+00   1.0000000e+00   5.6829949e+00   1.0000000e+00
   1.8653206e+00   7.0103022e+00   1.0000000e+00   4.4842687e+00   1.0000000e+00   6.9858816e+00   1.0000000e+00
   1.8898643e+00   8.4386131e+00   1.0000000e+00   6.2265920e+00   1.0000000e+00   5.2741526e+00   1.0000000e+00
   1.9144080e+00   7.1255668e+00   1.0000000e+00   6.1062111e+00   1.0000000e+00   5.5481570e+00   1.0000000e+00
   1.9389517e+00   7.1310215e+00   1.0000000e+00   6.9354391e+00   1.0000000e+00   5.7980202e+00   1.0000000e+00
   1.9634954e+00   6.1048673e+00   1.0000000e+00   7.6393603e+00   1.0000000e+00   7.0148575e+00   1.0000000e+00
   1.9880391e+00   7.3388023e+00   1.0000000e+00   7.7460324e+00   1.0000000e+00   6.7770080e+00   1.0000000e+00
   2.0125828e+00   7.6197418e+00   1.0000000e+00   8.6235168e+00   1.0000000e+00   9.3939169e+00   1.0000000e+00
   2.0371265e+00   6.1474896e+00   1.0000000e+00   8.1162229e+00   1.0000000e+00   7.5974358e+00   1.0000000e+00
   2.0616702e+00   7.8401665e+00   1.0000000e+00   8.1745252e+00   1.0000000e+00   8.4209203e+00   1.0000000e+00
   2.0862139e+00   8.2176092e+00   1.0000000e+00   8.9999540e+00   1.0000000e+00   8.6284342e+00   1.0000000e+00
   2.1107576e+00   7.5333415e+00   1.0000000e+00   8.6831553e+00   1.0000000e+00   8.6262258e+00   1.0000000e+00
   2.1353013e+00   8.8701980e+00   1.0000000e+00   7.1349877e+00   1.0000000e+00   8.6512885e+00   1.0000000e+00
   2.1598449e+00   7.4571622e+00   1.0000000e+00   8.7796148e+00   1.0000000e+00   9.9138785e+00   1.0000000e+00
   2.1843886e+00   8.3114702e+00   1.0000000e+00   7.2304930e+00   1.0000000e+00   7.7210550e+00   1.0000000e+00
   2.2089323e+00   9.2113812e+00   1.0000000e+00   1.0216661e+01   1.0000000e+00   1.0741259e+01   1.0000000e+00
   2.2334760e+00   8.7271529e+00   1.0000000e+00   7.2243872e+00   1.0000000e+00   1.0018579e+01   1.0000000e+00
   2.2580197e+00   9.9859254e+00   1.0000000e+00   9.0142938e+00   1.0000000e+00   8.4146441e+00   1.0000000e+00
   2.2825634e+00   9.4389653e+00   1.0000000e+00   9.8960350e+00   1.0000000e+00   1.0911932e+01   1.0000000e+00
   2.3071071e+00   9.1712073e+00   1.0000000e+00   1.0007103e+01   1.0000000e+00   1.1227886e+01   1.0000000e+00
   2.3316508e+00   1.1226516e+01   1.0000000e+00   1.2177850e+01   1.0000000e+00   1.2002250e+01   1.0000000e+00
   2.3561945e+00   1.1150766e+01   1.0000000e+00   1.0606185e+01   1.0000000e+00   1.0130409e+01   1.0000000e+00
   2.3807382e+00   1.1384242e+01   1.0000000e+00   1.0198992e+01   1.0000000e+00   1.2452260e+01   1.0000000e+00
   2.4052819e+00   1.1766664e+01   1.0000000e+00   1.1668570e+01   1.0000000e+00   1.1345022e+01   1.0000000e+00
   2.4298256e+00   1.2366321e+01   1.0000000e+00   1.0150192e+01   1.0000000e+00   9.8934178e+00   1.0000000e+00
   2.4543693e+00   1.2629961e+01   1.0000000e+00   1.2184421e+01   1.0000000e+00   1.0862919e+01   1.0000000e+00
   2.4789130e+00   1.1961981e+01   1.0000000e+00   1.2179221e+01   1.0000000e+00   1.2857779e+01   1.0000000e+00
   2.5034566e+00   1.1774407e+01   1.0000000e+00   1.1831930e+01   1.0000000e+00   1.4017635e+01   1.0000000e+00
   2.5280003e+00   1.2417772e+01   1.0000000e+00   1.1906387e+01   1.0000000e+00   1.1345277e+01   1.0000000e+00
   2.5525440e+00   1.4077586e+01   1.0000000e+00   1.1649250e+01   1.0000000e+00   1.2728551e+01   1.0000000e+00
   2.5770877e+00   1.1960900e+01   1.0000000e+00   1.1280294e+01   1.0000000e+00   1.2501995e+01   1.0000000e+00
   2.6016314e+00   1.2921327e+01   1.0000000e+00   1.3061713e+01   1.0000000e+00   1.5365455e+01   1.0000000e+00
   2.6261751e+00   1.4864114e+01   1.0000000e+00   1.4598048e+01   1.0000000e+00   1.2924725e+01   1.0000000e+00
   2.6507188e+00   1.5010218e+01   1.0000000e+00   1.3450290e+01   1.0000000e+00   1.5495722e+01   1.0000000e+00
   2.6752625e+00   1.4020624e+01   1.0000000e+00   1.6100799e+01   1.0000000e+00   1.3891587e+01   1.0000000e+00
   2.6998062e+00   1.4670030e+01   1.0000000e+00   1.3988537e+01   1.0000000e+00   1.5653527e+01   1.0000000e+00
   2.7243499e+00   1.5090702e+01   1.0000000e+00   1.7387328e+01   1.0000000e+00   1.3922245e+01   1.0000000e+00
   2.7488936e+00   1.5349936e+01   1.0000000e+00   1.4933156e+01   1.0000000e+00   1.7125611e+01   1.0000000e+00
   2.7734373e+00   1.3570333e+01   1.0000000e+00   1.6112880e+01   1.0000000e+00   1.3810680e+01   1.0000000e+00
   2.7979810e+00   1.5984155e+01   1.0000000e+00   1.7846456e+01   1.0000000e+00   1.6733993e+01   1.0000000e+00
   2.8225246e+00   1.7128320e+01   1.0000000e+00   1.8052661e+01   1.0000000e+00   1.7240264e+01   1.0000000e+00
   2.8470683e+00   1.9688749e+01   1.0000000e+00   1.6479530e+01   1.0000000e+00   1.6416473e+01   1.0000000e+00
   2.8716120e+00   1.6202845e+01   1.0000000e+00   1.8404051e+01   1.0000000e+00   1.6699014e+01   1.0000000e+00
   2.8961557e+00   1.7468872e+01   1.0000000e+00   1.6990052e+01   1.0000000e+00   1.8713761e+01   1.0000000e+00
   2.9206994e+00   1.8168787e+01   1.0000000e+00   1.6848391e+01   1.0000000e+00   1.7518049e+01   1.0000000e+00
   2.9452431e+00   1.8073007e+01   1.0000000e+00   1.9676447e+01   1.0000000e+00   1.8987047e+01   1.0000000e+00
   2.9697868e+00   1.8813991e+01   1.0000000e+00   1.7758122e+01   1.0000000e+00   1.6667998e+01   1.0000000e+00
   2.9943305e+00   1.8047740e+01   1.0000000e+00   1.7833911e+01   1.0000000e+00   1.7890935e+01   1.0000000e+00
   3.0188742e+00   2.0355818e+01   1.0000000e+00   2.0408188e+01   1.0000000e+00   2.0423482e+01   1.0000000e+00
   3.0434179e+00   2.0458308e+01   1.0000000e+00   2.2362508e+01   1.0000000e+00   2.2094772e+01   1.0000000e+00
   3.0679616e+00   2.2033018e+01   1.0000000e+00   2.2715852e+01   1.0000000e+00   1.9848532e+01   1.0000000e+00
   3.0925053e+00   2.2089613e+01   1.0000000e+00   2.0537155e+01   1.0000000e+00   2.2710873e+01   1.0000000e+00
   3.1170490e+00   2.3645465e+01   1.0000000e+00   2.2616931e+01   1.0000000e+00   2.3073971e+01   1.0000000e+00
   3.1415927e+00   2.4761429e+01   1.0000000e+00   2.3943564e+01   1.0000000e+00   2.2552224e+01   1.0000000e+00
